file_id,emotion,raw_text,normalized_text,speaker_id,gender,age
SM0_happiness_18.wav,happy,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,        SM0,male,24
SM0_anger_77.wav,angry,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,        SM0,male,24
SM0_anger_63.wav,angry,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,        SM0,male,24
TP0_happiness_14.wav,happy,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        TP0,male,26
MP0_anger_9.wav,angry,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        MP0,male,24
EB0_sadness_57.wav,sad,Jedz inaczej aby polepszyć swoje zdrowie.,jedz inaczej aby polepszyć swoje zdrowie,        EB0,female,27
EB0_sadness_43.wav,sad,Niania odegrała w moim życiu ważną rolę.,niania odegrała w moim życiu ważną rolę,        EB0,female,27
IC0_happiness_48.wav,happy,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        IC0,female,28
MP0_neutral_29.wav,neutral,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        MP0,male,24
TP0_anger_32.wav,angry,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,        TP0,male,26
KD0_happiness_36.wav,happy,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,        KD0,female,28
IC0_happiness_60.wav,happy,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        IC0,female,28
IC0_happiness_74.wav,happy,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        IC0,female,28
KD0_happiness_22.wav,happy,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        KD0,female,28
TP0_anger_26.wav,angry,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,        TP0,male,26
MP0_neutral_15.wav,neutral,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        MP0,male,24
WR0_anger_73.wav,angry,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        WR0,male,23
EB0_sadness_80.wav,sad,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,        EB0,female,27
WR0_anger_67.wav,angry,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        WR0,male,23
KS0_anger_58.wav,angry,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,        KS0,male,23
TP0_happiness_3.wav,happy,Chodźmy w tango.,chodźmy w tango,        TP0,male,26
IC0_neutral_59.wav,neutral,Kupiłem nowy słownik języka hiszpańskiego.,kupiłem nowy słownik języka hiszpańskiego,        IC0,female,28
TP0_sadness_8.wav,sad,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        TP0,male,26
MK0_neutral_73.wav,neutral,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        MK0,female,23
IC0_neutral_71.wav,neutral,Baza wojskowa jest strategicznym punktem dla armii.,baza wojskowa jest strategicznym punktem dla armii,        IC0,female,28
TP0_sadness_20.wav,sad,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,        TP0,male,26
KS0_anger_70.wav,angry,Człowiek zaczyna umierać już w momencie narodzin.,człowiek zaczyna umierać już w momencie narodzin,        KS0,male,23
SM0_neutral_6.wav,neutral,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        SM0,male,24
SM0_happiness_8.wav,happy,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        SM0,male,24
KS0_anger_64.wav,angry,Ucho wykrywa dźwięki o różnej częstotliwości.,ucho wykrywa dźwięki o różnej częstotliwości,        KS0,male,23
IC0_neutral_65.wav,neutral,Podczas remontu odkryliśmy starodawny mur.,podczas remontu odkryliśmy starodawny mur,        IC0,female,28
TP0_sadness_34.wav,sad,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,        TP0,male,26
MK0_neutral_67.wav,neutral,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        MK0,female,23
KS0_anger_65.wav,angry,Podczas remontu odkryliśmy starodawny mur.,podczas remontu odkryliśmy starodawny mur,        KS0,male,23
MK0_neutral_66.wav,neutral,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        MK0,female,23
TP0_sadness_35.wav,sad,"Aby upiec ciasto, muszę kupić mączkę.",aby upiec ciasto muszę kupić mączkę,        TP0,male,26
IC0_neutral_64.wav,neutral,Ucho wykrywa dźwięki o różnej częstotliwości.,ucho wykrywa dźwięki o różnej częstotliwości,        IC0,female,28
TP0_sadness_21.wav,sad,Egipcjanie uważali ibisy za święte.,egipcjanie uważali ibisy za święte,        TP0,male,26
IC0_neutral_70.wav,neutral,Człowiek zaczyna umierać już w momencie narodzin.,człowiek zaczyna umierać już w momencie narodzin,        IC0,female,28
WR0_neutral_1.wav,neutral,Lubię czytać przed snem.,lubię czytać przed snem,        WR0,male,23
MK0_neutral_72.wav,neutral,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        MK0,female,23
TP0_sadness_9.wav,sad,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        TP0,male,26
SM0_happiness_9.wav,happy,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        SM0,male,24
SM0_neutral_7.wav,neutral,Życie jest pełne niespodzianek.,życie jest pełne niespodzianek,        SM0,male,24
KS0_anger_71.wav,angry,Baza wojskowa jest strategicznym punktem dla armii.,baza wojskowa jest strategicznym punktem dla armii,        KS0,male,23
KS0_anger_59.wav,angry,Kupiłem nowy słownik języka hiszpańskiego.,kupiłem nowy słownik języka hiszpańskiego,        KS0,male,23
WR0_anger_66.wav,angry,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        WR0,male,23
EB0_sadness_81.wav,sad,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,        EB0,female,27
IC0_neutral_58.wav,neutral,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,        IC0,female,28
TP0_happiness_2.wav,happy,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,        TP0,male,26
WR0_anger_72.wav,angry,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        WR0,male,23
KD0_happiness_23.wav,happy,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,        KD0,female,28
IC0_happiness_75.wav,happy,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        IC0,female,28
MP0_neutral_14.wav,neutral,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        MP0,male,24
TP0_anger_27.wav,angry,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,        TP0,male,26
TP0_anger_33.wav,angry,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,        TP0,male,26
IC0_happiness_61.wav,happy,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,        IC0,female,28
KD0_happiness_37.wav,happy,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,        KD0,female,28
IC0_happiness_49.wav,happy,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,        IC0,female,28
EB0_sadness_42.wav,sad,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,        EB0,female,27
MP0_neutral_28.wav,neutral,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,        MP0,male,24
MP0_anger_8.wav,angry,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,        MP0,male,24
EB0_sadness_56.wav,sad,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,        EB0,female,27
SM0_anger_62.wav,angry,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        SM0,male,24
TP0_happiness_15.wav,happy,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        TP0,male,26
SM0_sadness_28.wav,sad,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,        SM0,male,24
MK0_anger_17.wav,angry,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,        MK0,female,23
SM0_happiness_19.wav,happy,W wolnym czasie lubię czytać książki.,w wolnym czasie lubię czytać książki,        SM0,male,24
SM0_anger_76.wav,angry,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,        SM0,male,24
IC0_neutral_2.wav,neutral,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,        IC0,female,28
WR0_neutral_86.wav,neutral,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        WR0,male,23
MP0_happiness_11.wav,happy,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        MP0,male,24
KD0_neutral_20.wav,neutral,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,        KD0,female,28
TP0_happiness_29.wav,happy,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        TP0,male,26
KD0_neutral_34.wav,neutral,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,        KD0,female,28
MK0_happiness_13.wav,happy,Interesuje mnie historia Polski.,interesuje mnie historia polski,        MK0,female,23
SM0_sadness_14.wav,sad,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        SM0,male,24
SM0_happiness_25.wav,happy,Gorzka czekolada jest idealna na deser.,gorzka czekolada jest idealna na deser,        SM0,male,24
WR0_neutral_79.wav,neutral,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,        WR0,male,23
KS0_sadness_67.wav,sad,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,        KS0,male,23
WR0_neutral_45.wav,neutral,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        WR0,male,23
SM0_anger_89.wav,angry,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        SM0,male,24
KS0_sadness_73.wav,sad,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        KS0,male,23
WR0_neutral_51.wav,neutral,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        WR0,male,23
KD0_anger_44.wav,angry,"Tęsknota to uczucie, które każdy z nas zna.",tęsknota to uczucie które każdy z nas zna,        KD0,female,28
MP0_anger_73.wav,angry,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,        MP0,male,24
KD0_anger_50.wav,angry,W muzeum można zobaczyć szkielet dinozaura.,w muzeum można zobaczyć szkielet dinozaura,        KD0,female,28
EB0_happiness_82.wav,happy,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,        EB0,female,27
IC0_anger_26.wav,angry,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,        IC0,female,28
KD0_sadness_46.wav,sad,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,        KD0,female,28
KD0_anger_78.wav,angry,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,        KD0,female,28
SM0_neutral_66.wav,neutral,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        SM0,male,24
SM0_neutral_72.wav,neutral,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        SM0,male,24
KD0_sadness_52.wav,sad,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,        KD0,female,28
IC0_anger_32.wav,angry,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,        IC0,female,28
EB0_happiness_55.wav,happy,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,        EB0,female,27
EB0_anger_48.wav,angry,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,        EB0,female,27
KD0_anger_87.wav,angry,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,        KD0,female,28
KS0_neutral_29.wav,neutral,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,        KS0,male,23
EB0_happiness_41.wav,happy,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,        EB0,female,27
EB0_happiness_69.wav,happy,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,        EB0,female,27
WR0_sadness_23.wav,sad,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,        WR0,male,23
EB0_anger_74.wav,angry,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,        EB0,female,27
KD0_sadness_85.wav,sad,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,        KD0,female,28
WR0_sadness_2.wav,sad,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,        WR0,male,23
WR0_sadness_37.wav,sad,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,        WR0,male,23
KS0_neutral_15.wav,neutral,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        KS0,male,23
SM0_sadness_4.wav,sad,Dzieci muszą dużo jeść.,dzieci muszą dużo jeść,        SM0,male,24
EB0_anger_60.wav,angry,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,        EB0,female,27
TP0_neutral_53.wav,neutral,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,        TP0,male,26
WR0_happiness_66.wav,happy,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        WR0,male,23
MK0_sadness_14.wav,sad,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,        MK0,female,23
IC0_sadness_16.wav,sad,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,        IC0,female,28
TP0_neutral_47.wav,neutral,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,        TP0,male,26
WR0_happiness_72.wav,happy,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        WR0,male,23
MK0_anger_3.wav,angry,Chodźmy w tango.,chodźmy w tango,        MK0,female,23
KS0_happiness_12.wav,happy,Mój teść zawsze służy radą.,mój teść zawsze służy radą,        KS0,male,23
MK0_sadness_28.wav,sad,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,        MK0,female,23
EB0_neutral_18.wav,neutral,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,        EB0,female,27
TP0_neutral_90.wav,neutral,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,        TP0,male,26
MP0_sadness_72.wav,sad,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        MP0,male,24
TP0_neutral_84.wav,neutral,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,        TP0,male,26
MP0_sadness_66.wav,sad,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        MP0,male,24
EB0_happiness_5.wav,happy,Przestań go judzić.,przestań go judzić,        EB0,female,27
KD0_happiness_5.wav,happy,Przestań go judzić.,przestań go judzić,        KD0,female,28
EB0_neutral_24.wav,neutral,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,        EB0,female,27
KD0_neutral_9.wav,neutral,Piłka nożna to moja pasja.,piłka nożna to moja pasja,        KD0,female,28
EB0_neutral_30.wav,neutral,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,        EB0,female,27
IC0_sadness_1.wav,sad,Lubię czytać przed snem.,lubię czytać przed snem,        IC0,female,28
EB0_happiness_1.wav,happy,Lubię czytać przed snem.,lubię czytać przed snem,        EB0,female,27
EB0_anger_4.wav,angry,Dzieci muszą dużo jeść.,dzieci muszą dużo jeść,        EB0,female,27
MP0_sadness_62.wav,sad,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        MP0,male,24
TP0_neutral_80.wav,neutral,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,        TP0,male,26
IC0_sadness_5.wav,sad,Przestań go judzić.,przestań go judzić,        IC0,female,28
EB0_neutral_34.wav,neutral,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,        EB0,female,27
WR0_happiness_89.wav,happy,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        WR0,male,23
EB0_neutral_20.wav,neutral,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,        EB0,female,27
KD0_happiness_1.wav,happy,Lubię czytać przed snem.,lubię czytać przed snem,        KD0,female,28
KS0_happiness_16.wav,happy,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,        KS0,male,23
MK0_anger_7.wav,angry,Życie jest pełne niespodzianek.,życie jest pełne niespodzianek,        MK0,female,23
IC0_sadness_12.wav,sad,Mój teść zawsze służy radą.,mój teść zawsze służy radą,        IC0,female,28
WR0_happiness_76.wav,happy,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,        WR0,male,23
TP0_neutral_43.wav,neutral,Niania odegrała w moim życiu ważną rolę.,niania odegrała w moim życiu ważną rolę,        TP0,male,26
MK0_sadness_10.wav,sad,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,        MK0,female,23
WR0_happiness_62.wav,happy,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        WR0,male,23
TP0_neutral_57.wav,neutral,Jedz inaczej aby polepszyć swoje zdrowie.,jedz inaczej aby polepszyć swoje zdrowie,        TP0,male,26
MP0_sadness_89.wav,sad,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        MP0,male,24
MK0_sadness_38.wav,sad,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,        MK0,female,23
EB0_happiness_45.wav,happy,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,        EB0,female,27
EB0_anger_58.wav,angry,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,        EB0,female,27
SM0_neutral_89.wav,neutral,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        SM0,male,24
KD0_anger_83.wav,angry,Ten źrebak jest wychowany zgodnie z najlepszymi standardami.,ten źrebak jest wychowany zgodnie z najlepszymi standardami,        KD0,female,28
EB0_happiness_51.wav,happy,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,        EB0,female,27
KS0_neutral_39.wav,neutral,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,        KS0,male,23
KS0_neutral_11.wav,neutral,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        KS0,male,23
EB0_happiness_79.wav,happy,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,        EB0,female,27
WR0_sadness_33.wav,sad,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,        WR0,male,23
EB0_anger_64.wav,angry,Ucho wykrywa dźwięki o różnej częstotliwości.,ucho wykrywa dźwięki o różnej częstotliwości,        EB0,female,27
WR0_sadness_6.wav,sad,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        WR0,male,23
KD0_sadness_81.wav,sad,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,        KD0,female,28
WR0_sadness_27.wav,sad,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,        WR0,male,23
EB0_anger_70.wav,angry,Człowiek zaczyna umierać już w momencie narodzin.,człowiek zaczyna umierać już w momencie narodzin,        EB0,female,27
EB0_happiness_86.wav,happy,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,        EB0,female,27
KD0_anger_54.wav,angry,W grudniu często pada śnieg.,w grudniu często pada śnieg,        KD0,female,28
KD0_anger_40.wav,angry,W dzieciństwie uwielbiałem klechdy.,w dzieciństwie uwielbiałem klechdy,        KD0,female,28
IC0_anger_36.wav,angry,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,        IC0,female,28
KD0_sadness_56.wav,sad,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,        KD0,female,28
SM0_neutral_76.wav,neutral,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,        SM0,male,24
KD0_anger_68.wav,angry,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,        KD0,female,28
SM0_neutral_62.wav,neutral,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,        SM0,male,24
KD0_sadness_42.wav,sad,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,        KD0,female,28
IC0_anger_22.wav,angry,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,        IC0,female,28
WR0_neutral_69.wav,neutral,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,        WR0,male,23
WR0_neutral_55.wav,neutral,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,        WR0,male,23
KS0_sadness_77.wav,sad,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,        KS0,male,23
WR0_neutral_41.wav,neutral,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,        WR0,male,23
KS0_sadness_63.wav,sad,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,        KS0,male,23
SM0_anger_72.wav,angry,Bastion był kiedyś ważnym elementem obrony miasta.,bastion był kiedyś ważnym elementem obrony miasta,        SM0,male,24
KS0_sadness_88.wav,sad,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,        KS0,male,23
IC0_neutral_6.wav,neutral,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,        IC0,female,28
MK0_anger_13.wav,angry,Interesuje mnie historia Polski.,interesuje mnie historia polski,        MK0,female,23
SM0_sadness_38.wav,sad,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,        SM0,male,24
TP0_happiness_11.wav,happy,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,        TP0,male,26
KD0_neutral_18.wav,neutral,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,        KD0,female,28
SM0_anger_66.wav,angry,Rtęć jest jednym z pierwiastków chemicznych.,rtęć jest jednym z pierwiastków chemicznych,        SM0,male,24
SM0_happiness_21.wav,happy,Egipcjanie uważali ibisy za święte.,egipcjanie uważali ibisy za święte,        SM0,male,24
SM0_sadness_10.wav,sad,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,        SM0,male,24
TP0_happiness_39.wav,happy,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,        TP0,male,26
MK0_happiness_17.wav,happy,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,        MK0,female,23
KD0_neutral_30.wav,neutral,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,        KD0,female,28
KD0_neutral_24.wav,neutral,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,        KD0,female,28
MP0_happiness_15.wav,happy,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,        MP0,male,24
SM0_happiness_35.wav,happy,"Aby upiec ciasto, muszę kupić mączkę.",aby upiec ciasto muszę kupić mączkę,        SM0,male,24
WR0_neutral_82.wav,neutral,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,        WR0,male,23
KD0_happiness_33.wav,happy,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,        KD0,female,28
WR0_anger_89.wav,angry,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        WR0,male,23
IC0_happiness_65.wav,happy,Podczas remontu odkryliśmy starodawny mur.,podczas remontu odkryliśmy starodawny mur,        IC0,female,28
TP0_anger_37.wav,angry,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,        TP0,male,26
TP0_anger_23.wav,angry,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,        TP0,male,26
MP0_neutral_10.wav,neutral,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,        MP0,male,24
IC0_happiness_71.wav,happy,Baza wojskowa jest strategicznym punktem dla armii.,baza wojskowa jest strategicznym punktem dla armii,        IC0,female,28
KD0_happiness_27.wav,happy,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,        KD0,female,28
EB0_sadness_52.wav,sad,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,        EB0,female,27
IC0_happiness_59.wav,happy,Kupiłem nowy słownik języka hiszpańskiego.,kupiłem nowy słownik języka hiszpańskiego,        IC0,female,28
MK0_neutral_89.wav,neutral,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,        MK0,female,23
MP0_neutral_38.wav,neutral,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,        MP0,male,24
EB0_sadness_46.wav,sad,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,        EB0,female,27
KS0_anger_75.wav,angry,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,        KS0,male,23
SM0_neutral_3.wav,neutral,Chodźmy w tango.,chodźmy w tango,        SM0,male,24
